SERIAL_NUMBER,MODEL_NAME,CARTON_NO,PALLET_NO,VENDOR_SN,ASY_B,HW,FW,DESCRIPTION,SKU,INNER_CARTON_NO,PO_NUMBER,BUNDLE,DN,H_H_PARTNUMBER
BHRC1717LH005371-C,DOORBELL_V3,79596,ASSY0175B017,9884E32E376B,5/2/17 13:09,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005372-C,DOORBELL_V3,79587,ASSY0175B017,9884E3CE0987,5/2/17 13:06,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020425,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005373-C,DOORBELL_V3,79605,ASSY0175B017,9884E3E5C2A6,5/2/17 13:05,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020475,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005380-C,DOORBELL_V3,79568,ASSY0175B017,9884E3E5C1E6,5/2/17 13:04,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005381-C,DOORBELL_V3,79572,ASSY0175B017,9884E3E5BE07,5/2/17 13:03,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020394,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005382-C,DOORBELL_V3,79596,ASSY0175B017,9884E32E31D5,5/2/17 13:06,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005383-C,DOORBELL_V3,79557,ASSY0175B017,9884E327C399,5/2/17 13:04,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020358,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005384-C,DOORBELL_V3,79557,ASSY0175B017,9884E3E5BFD7,5/2/17 13:02,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020358,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005385-C,DOORBELL_V3,79568,ASSY0175B017,9884E3E5B656,5/2/17 13:02,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005387-C,DOORBELL_V3,79580,ASSY0175B017,9884E3E5C185,5/2/17 13:01,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005388-C,DOORBELL_V3,79572,ASSY0175B017,9884E329451B,5/2/17 13:02,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020394,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005390-C,DOORBELL_V3,79587,ASSY0175B017,9884E3E5C2E0,5/2/17 13:02,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020425,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005391-C,DOORBELL_V3,79586,ASSY0175B017,9884E32E3E68,5/2/17 13:02,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005393-C,DOORBELL_V3,79572,ASSY0175B017,9884E3E5BFAE,5/2/17 13:01,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020394,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005394-C,DOORBELL_V3,79557,ASSY0175B017,9884E32E334D,5/2/17 13:04,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020358,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005396-C,DOORBELL_V3,79557,ASSY0175B017,9884E3E5BFA2,5/2/17 13:02,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020358,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005399-C,DOORBELL_V3,79580,ASSY0175B017,9884E32E3FEE,5/2/17 13:00,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005400-C,DOORBELL_V3,79568,ASSY0175B017,9884E32E3E0C,5/2/17 13:00,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005403-C,DOORBELL_V3,79580,ASSY0175B017,9884E34A9280,5/2/17 13:00,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005411-C,DOORBELL_V3,79575,ASSY0175B017,9884E32E3FD3,5/2/17 12:59,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005413-C,DOORBELL_V3,79557,ASSY0175B017,9884E3E5BAA6,5/2/17 13:01,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020358,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005414-C,DOORBELL_V3,79568,ASSY0175B017,9884E328981F,5/2/17 12:53,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005416-C,DOORBELL_V3,79575,ASSY0175B017,9884E326216D,5/2/17 12:44,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005417-C,DOORBELL_V3,79575,ASSY0175B017,9884E32E701A,5/2/17 12:46,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005418-C,DOORBELL_V3,79572,ASSY0175B017,9884E3D940F2,5/2/17 12:44,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020394,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005419-C,DOORBELL_V3,79580,ASSY0175B017,9884E3261D69,5/2/17 12:44,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005420-C,DOORBELL_V3,79575,ASSY0175B017,9884E3289270,5/2/17 12:45,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005421-C,DOORBELL_V3,79568,ASSY0175B017,9884E32F09B5,5/2/17 12:47,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005423-C,DOORBELL_V3,79568,ASSY0175B017,9884E32F1949,5/2/17 12:47,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005427-C,DOORBELL_V3,79568,ASSY0175B017,9884E32E7036,5/2/17 12:47,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005428-C,DOORBELL_V3,79568,ASSY0175B017,9884E3DB441F,5/2/17 12:48,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005437-C,DOORBELL_V3,79568,ASSY0175B017,9884E3288FD9,5/2/17 12:49,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005441-C,DOORBELL_V3,79568,ASSY0175B017,9884E3288A41,5/2/17 12:50,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005442-C,DOORBELL_V3,79586,ASSY0175B017,9884E32E6B35,5/2/17 12:50,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005445-C,DOORBELL_V3,79596,ASSY0175B017,9884E3CFF271,5/2/17 12:50,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005450-C,DOORBELL_V3,79593,ASSY0175B017,9884E32B33BC,5/2/17 12:39,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020442,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005452-C,DOORBELL_V3,79580,ASSY0175B017,9884E3288A0C,5/2/17 12:42,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005453-C,DOORBELL_V3,79586,ASSY0175B017,9884E3D940C4,5/2/17 12:46,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005456-C,DOORBELL_V3,79605,ASSY0175B017,9884E32E7122,5/2/17 13:39,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020475,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005458-C,DOORBELL_V3,79534,ASSY0175B017,9884E32B3AEC,5/2/17 12:37,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020284,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005459-C,DOORBELL_V3,79557,ASSY0175B017,9884E3DB4F8B,5/2/17 12:38,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020358,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005466-C,DOORBELL_V3,79568,ASSY0175B017,9884E327C012,5/2/17 13:08,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005468-C,DOORBELL_V3,79596,ASSY0175B017,9884E32E3364,5/2/17 13:35,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005470-C,DOORBELL_V3,79586,ASSY0175B017,9884E3E5C188,5/2/17 13:03,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005473-C,DOORBELL_V3,79572,ASSY0175B017,9884E32DC14B,5/2/17 12:36,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020394,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005474-C,DOORBELL_V3,79580,ASSY0175B017,9884E327C10B,5/2/17 13:07,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005479-C,DOORBELL_V3,79572,ASSY0175B017,9884E32B33F1,5/2/17 12:37,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020394,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005480-C,DOORBELL_V3,79534,ASSY0175B017,9884E32E6B0E,5/2/17 12:42,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020284,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005483-C,DOORBELL_V3,79580,ASSY0175B017,9884E3DD3A22,5/2/17 12:38,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005488-C,DOORBELL_V3,79580,ASSY0175B017,9884E32E34C5,5/2/17 13:08,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005493-C,DOORBELL_V3,79534,ASSY0175B017,9884E32B369D,5/2/17 12:35,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020284,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005494-C,DOORBELL_V3,79593,ASSY0175B017,9884E3CFE6C9,5/2/17 12:43,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020442,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005498-C,DOORBELL_V3,79557,ASSY0175B017,9884E3286C7E,5/2/17 12:31,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020358,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005500-C,DOORBELL_V3,79557,ASSY0175B017,9884E3286DC3,5/2/17 12:30,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020358,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005501-C,DOORBELL_V3,79580,ASSY0175B017,9884E32B312D,5/2/17 12:35,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005512-C,DOORBELL_V3,79557,ASSY0175B017,9884E3CFF0F1,5/2/17 12:57,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020358,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005517-C,DOORBELL_V3,79568,ASSY0175B017,9884E3288D71,5/2/17 12:55,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005518-C,DOORBELL_V3,79586,ASSY0175B017,9884E32E6B4B,5/2/17 12:52,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005519-C,DOORBELL_V3,79568,ASSY0175B017,9884E326224E,5/2/17 12:54,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005520-C,DOORBELL_V3,79590,ASSY0175B017,9884E3CFF080,5/2/17 12:52,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005522-C,DOORBELL_V3,79586,ASSY0175B017,9884E3288E6E,5/2/17 12:54,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005531-C,DOORBELL_V3,79572,ASSY0175B017,9884E3286DAF,5/2/17 12:31,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020394,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005532-C,DOORBELL_V3,79557,ASSY0175B017,9884E329442E,5/2/17 12:31,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020358,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005533-C,DOORBELL_V3,79580,ASSY0175B017,9884E3DD38C1,5/2/17 12:39,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005534-C,DOORBELL_V3,79590,ASSY0175B017,9884E3CE0D88,5/2/17 11:22,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005542-C,DOORBELL_V3,79575,ASSY0175B017,9884E3DB461D,5/2/17 12:45,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005543-C,DOORBELL_V3,79580,ASSY0175B017,9884E32942C8,5/2/17 12:59,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005549-C,DOORBELL_V3,79580,ASSY0175B017,9884E3CFF0D5,5/2/17 12:43,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005556-C,DOORBELL_V3,79568,ASSY0175B017,9884E3E5B892,5/2/17 13:04,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005560-C,DOORBELL_V3,79572,ASSY0175B017,9884E3E5C286,5/2/17 13:02,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020394,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005563-C,DOORBELL_V3,79593,ASSY0175B017,9884E3289261,5/2/17 12:45,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020442,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005564-C,DOORBELL_V3,79568,ASSY0175B017,9884E3E2422A,5/2/17 12:54,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005566-C,DOORBELL_V3,79590,ASSY0175B017,9884E3287166,5/2/17 13:34,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005574-C,DOORBELL_V3,79590,ASSY0175B017,9884E3285FD8,5/2/17 13:34,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005575-C,DOORBELL_V3,79590,ASSY0175B017,9884E3E5C287,5/2/17 13:35,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005576-C,DOORBELL_V3,79605,ASSY0175B017,9884E3D93971,5/2/17 13:30,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020475,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005578-C,DOORBELL_V3,79587,ASSY0175B017,9884E32E3367,5/2/17 13:35,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020425,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005582-C,DOORBELL_V3,79586,ASSY0175B017,9884E3D93CDB,5/2/17 13:28,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005586-C,DOORBELL_V3,79596,ASSY0175B017,9884E32E3FCD,5/2/17 13:35,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005590-C,DOORBELL_V3,79572,ASSY0175B017,9884E3285D04,5/2/17 13:37,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020394,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005591-C,DOORBELL_V3,79572,ASSY0175B017,9884E3294284,5/2/17 13:34,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020394,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005595-C,DOORBELL_V3,79593,ASSY0175B017,9884E3E5C291,5/2/17 13:23,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020442,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005598-C,DOORBELL_V3,79605,ASSY0175B017,9884E3285D1F,5/2/17 13:35,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020475,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005599-C,DOORBELL_V3,79568,ASSY0175B017,9884E3CFB8B8,5/2/17 13:25,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020383,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005600-C,DOORBELL_V3,79587,ASSY0175B017,9884E3E23F64,5/2/17 13:27,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020425,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005603-C,DOORBELL_V3,79580,ASSY0175B017,9884E3CFAE44,5/2/17 13:26,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020408,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005605-C,DOORBELL_V3,79586,ASSY0175B017,9884E3285FAF,5/2/17 13:29,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005606-C,DOORBELL_V3,79593,ASSY0175B017,9884E3D93A17,5/2/17 13:27,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020442,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005609-C,DOORBELL_V3,79586,ASSY0175B017,9884E328932B,5/2/17 13:24,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005612-C,DOORBELL_V3,79596,ASSY0175B017,9884E3285F91,5/2/17 13:31,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005615-C,DOORBELL_V3,79586,ASSY0175B017,9884E32894A4,5/2/17 13:25,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005624-C,DOORBELL_V3,79605,ASSY0175B017,9884E32E34B6,5/2/17 13:22,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020475,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005638-C,DOORBELL_V3,79593,ASSY0175B017,9884E32E3E00,5/2/17 14:41,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020442,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005665-C,DOORBELL_V3,79590,ASSY0175B017,9884E3D93A49,5/2/17 14:29,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005680-C,DOORBELL_V3,79596,ASSY0175B017,9884E3D93A76,5/2/17 14:23,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005712-C,DOORBELL_V3,79596,ASSY0175B017,9884E329447C,5/2/17 14:41,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005714-C,DOORBELL_V3,79605,ASSY0175B017,9884E327BC5C,5/2/17 14:41,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020475,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005715-C,DOORBELL_V3,79590,ASSY0175B017,9884E3E5B439,5/2/17 14:39,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005718-C,DOORBELL_V3,79596,ASSY0175B017,9884E327941D,5/2/17 14:44,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005720-C,DOORBELL_V3,79593,ASSY0175B017,9884E3CFB220,5/2/17 14:19,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020442,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005721-C,DOORBELL_V3,79587,ASSY0175B017,9884E3CFB6B6,5/2/17 14:18,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020425,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005722-C,DOORBELL_V3,79590,ASSY0175B017,9884E3CFB4E2,5/2/17 14:19,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005726-C,DOORBELL_V3,79587,ASSY0175B017,9884E3261E9C,5/2/17 14:16,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020425,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005734-C,DOORBELL_V3,79593,ASSY0175B017,9884E3294456,5/2/17 14:40,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020442,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005739-C,DOORBELL_V3,79575,ASSY0175B017,9884E3DB4BAA,5/2/17 14:16,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005743-C,DOORBELL_V3,79593,ASSY0175B017,9884E3CFB89C,5/2/17 14:15,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020442,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005744-C,DOORBELL_V3,79575,ASSY0175B017,9884E3CFE3E1,5/2/17 14:15,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005746-C,DOORBELL_V3,79575,ASSY0175B017,9884E3CFB8F9,5/2/17 14:14,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005753-C,DOORBELL_V3,79586,ASSY0175B017,9884E3286B43,5/2/17 13:19,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020417,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005758-C,DOORBELL_V3,79575,ASSY0175B017,9884E327EE73,5/2/17 14:10,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020401,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005765-C,DOORBELL_V3,79605,ASSY0175B017,9884E3D94333,5/2/17 14:12,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020475,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005766-C,DOORBELL_V3,79590,ASSY0175B017,9884E32E41CE,5/2/17 14:41,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005769-C,DOORBELL_V3,79596,ASSY0175B017,9884E32E31EC,5/2/17 14:42,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005772-C,DOORBELL_V3,79593,ASSY0175B017,9884E328884C,5/2/17 14:26,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020442,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005779-C,DOORBELL_V3,79587,ASSY0175B017,9884E32E3FE4,5/2/17 14:38,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020425,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005782-C,DOORBELL_V3,79596,ASSY0175B017,9884E32E38CB,5/2/17 14:42,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020447,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005783-C,DOORBELL_V3,79590,ASSY0175B017,9884E3294546,5/2/17 14:40,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
BHRC1717LH005784-C,DOORBELL_V3,79590,ASSY0175B017,9884E3E5C193,5/2/17 14:41,36,1.6.297,Satin Nickel,8VR1S5-SEN0,CPTHASSY07201705020434,100255, ,2170903146,3A0149100-600-GA01
